EBITDA_TO_Interest_Expense,Retained_Earnings_TO_Debt,EBIT_TO_Interest Expense,Debt_TO_EBITDA,Debt_TO_Capital,Asset_TO_Size,log10_Asset Size,EBITDA_Margin,Default_Flag
8.632329635,3.559069578,8.366085578,0.299920446,0.783157558,48841000,7.688784547,1.105615697,0
4.978566409,1.332531666,4.436050597,1.320558967,1.197964018,65033000,7.813133789,0.444950383,0
2.577442159,1.251792386,1.756105398,2.469268171,1.065182317,54938000,7.739872845,0.200821211,0
13.49840595,5.503470716,10.90010627,0.362934971,0.177772636,39838000,7.600297527,0.501065089,0
-8.165775401,2.574005619,-13.32352941,-2.214472823,0.370311559,35496000,7.550179416,-0.233254411,0
,,,0,0,321000,5.506505032,0.516129032,0
42.75,0,36.25,1.771929825,0.808,697000,5.843232778,0.518181818,0
8.2,0,6.971428571,2.836236934,1.004938272,1784000,6.25139485,0.489761092,0
2.893129771,0.405990783,1.79389313,5.725593668,2.463110102,3118000,6.493876111,0.383215369,0
5.102739726,0.271847271,3.157534247,4.991946309,3.678536103,4817000,6.682776646,0.496335776,0
,0.639234212,,3.093846154,1.56437184,6762000,6.830075166,0.721020521,0
574,8.514563107,563,0.089721254,0.117445838,1003000,6.001300933,0.496969697,0
117.625,5.860335196,111.75,0.190223167,0.170638704,1266000,6.102433706,0.324594688,0
35.5,2.504608295,17.125,0.382042254,0.399264029,1773000,6.248708736,0.251717261,0
14.25,0.496,9.375,1.096491228,0.227686703,720000,5.857332496,0.377483444,0
3.704035874,0.166956522,3.013452915,2.784503632,0.30897367,10426000,7.018117721,0.621052632,0
8.745098039,,1.901960784,0,0,22316000,7.348616353,0.289516391,0
,-49.71428571,,0.006539,0.012704174,1446000,6.160168293,0.710823373,0
,-0.519642857,,0.118268215,0.371599204,2280000,6.357934847,0.681393006,0
13956,6.435483871,9626,0.022212668,0.081729502,4296000,6.633064273,0.824238129,0
58.09278351,0.314977974,29,0.644543035,1.028312571,7296000,6.863084825,0.64260463,0
1682.333333,88.79411765,1342.833333,0.020210026,0.011262007,18870000,7.2757719,0.431902786,0
-8.662341441,0.684817737,-8.662341441,-1.903903379,1.525030131,647620000,8.811320252,-1.77316039,0
-8.187539623,0.655340834,-8.187539623,-2.127240219,1.587551745,671446000,8.827011091,-1.358054432,0
-6.715023676,0.374628788,-6.715023676,-2.538624271,2.802726288,705378000,8.84842191,-1.053438414,0
-7.764631419,0.524791429,-7.764631419,-1.902029193,1.911669926,743123000,8.871060703,-2.328023987,0
2.14008199,0.578235981,2.14008199,7.453362067,1.929144506,740162000,8.869326785,0.175673609,0
5.669169892,0.88552726,5.669169892,2.840868564,0.816252441,890710000,8.949736328,0.299751681,0
10.70650895,1.078341538,10.70650895,1.78645046,0.72596984,1146144,6.059239185,0.381284621,0
16.15319149,4.98221,16.02646277,0.411617492,0.090065424,1868524,6.27149868,0.359209793,0
403.6730486,4.795769231,396.0677467,0.502747233,0.09605177,2379069,6.376407038,0.356572407,0
15.93938759,0.901135063,15.67226574,2.572262766,0.594473125,3622716,6.559034289,0.304897807,0
31.26792139,1.971684797,30.99280376,0.813704402,0.293241567,4760158,6.677621368,0.390194958,0
56.44116869,1.307127928,55.91743786,1.019860817,0.396111665,4338282,6.637317779,0.394739652,0
-3.30227882,-0.566101695,-4.955596515,-2.993708139,2.390502816,150516000,8.177582668,-1.428219436,0
1.106867127,-0.982642857,-0.262088582,6.852667646,6.223605246,125683000,8.099276539,0.545090715,0
1.390691824,-0.512213333,0.148427673,6.783646889,2.157838709,146911000,8.167054315,0.577547929,0
4.127707666,-0.356373333,1.380862686,3.422469654,1.512066289,173408000,8.239069129,0.678599077,0
4.546265108,-0.405866667,1.398850802,2.614948791,0.901903015,202059000,8.305478199,0.653703704,0
8.271443406,-0.278736842,4.559709242,0.477063299,0.136581579,224982000,8.352147773,0.770691023,0
10.94879135,0.68352381,10.70515267,0.610057229,0.114581287,286307000,8.456831966,0.476588027,0
13.24992835,1.262507553,13.21152193,0.716000779,0.136980632,380427000,8.580271332,0.476391179,0
4.544559392,0.412344141,4.340770285,4.095718713,0.561374359,522587000,8.718158602,0.351543141,0
3.272023375,0.426055836,3.133162893,3.761485913,0.603855541,548428000,8.73911962,0.358891773,0
2.909899966,-0.29783031,2.800068989,7.200976789,2.504597218,489056000,8.689358591,0.346729909,0
3.562814745,-1.191337836,1.071510105,3.376679671,0.677947503,498256000,8.697452537,0.683273884,0
20.27516965,0.777757312,14.77945266,1.042600005,0.517997388,1505069,6.177556411,0.654206765,0
21.27414634,0.967345448,14.9468929,1.026530393,0.465476073,2139837,6.330380693,0.690887451,0
20.15095686,1.102944351,13.79675641,1.096277851,0.48495989,2771077,6.442648594,0.642841917,0
34.66262732,1.329300784,27.85835685,0.758741547,0.465892565,3589674,6.555055009,0.830251722,0
14.88196932,0.844326319,9.715392041,1.765387626,0.697854906,3858598,6.586429535,0.684236742,0
2.843153701,0.635747528,0.336967918,5.07117044,1.572951457,123786000,8.092671529,0.336551827,0
3.601343939,0.623548778,1.884805266,2.637066372,1.603723774,137063000,8.136920233,0.523910224,0
6.156129376,0.787809987,4.212298682,1.847462758,1.269341613,170823000,8.232546345,0.558344198,0
10.21162672,0.966148618,6.76236614,1.743687058,1.035037448,228225000,8.358363216,0.585611932,0
8.018848168,0.99367956,4.408726003,2.699616958,1.006360642,276723000,8.442045257,0.48811269,0
14.89066764,1.053488823,9.651991996,1.890927749,0.949226967,363073000,8.559993954,0.617658821,0
14.43779222,1.021729425,9.795187593,1.840022116,0.978732701,534674000,8.728089066,0.648764015,0
9.61101783,0.403645462,9.61101783,4.023251945,2.477421635,930524000,8.968727579,0.422562195,0
2.656719085,0.494045284,2.656719085,6.451999395,2.024105951,1321151,6.120952458,0.360431781,0
1.952815784,0.298641088,1.952815784,6.54078765,3.348501062,1684996,6.226598874,0.327502624,0
4.368119039,0.402504515,4.368119039,3.975497835,2.48444418,1613567,6.207787003,0.372064646,0
2.331148368,0.033112646,2.238119249,11.33661385,0.594393679,643971000,8.80886631,0.383696081,0
1.892014638,0.02956369,1.684901942,10.42512101,2.646563056,1648442,6.217073671,0.293137087,0
1.574964389,0.060848206,1.448523543,6.107863324,2.542071893,2049931,6.311739243,0.243665747,0
1.113399322,-0.597879992,0.801516379,9.808976501,6.767270588,1328662,6.123414514,0.197550689,0
3.998012879,-0.119770207,1.959116835,1.722336763,0.950114242,758833000,8.880146209,0.788300937,0
2.293095812,-0.476156587,0.813025934,4.583479978,3.206392338,921612000,8.964548121,0.654907803,0
2.160730594,-0.759660784,0.448975258,2.777074446,2.221685762,752368000,8.876430316,0.663817515,0
3.057617701,-0.992947577,1.381448202,1.660996554,1.268625269,671826000,8.827256807,0.684805032,0
4.883215762,-0.948524517,2.472544206,1.23332506,0.822511576,682462000,8.834078475,0.740203214,0
5.781799335,-0.821939678,2.463870773,1.436511138,0.93300147,658484000,8.818545227,0.688437585,0
7.827250169,-0.499641418,3.922490413,1.430621761,0.905621274,830091000,8.919125705,0.697025335,0
9.339677322,-0.211358543,4.885721701,1.963237065,0.748507963,1595406,6.202871221,0.679209198,0
7.22844839,0.051263001,6.266407932,0.989971573,0.386269358,2018985,6.305133092,0.543113194,0
6.200863041,0.354674779,5.735805475,1.305181455,0.359826487,3187674,6.5034739,0.531561013,0
6.714820484,1.225041186,6.041627539,0.581428763,0.175634338,4016508,6.603848636,0.557295209,0
6.937221213,0.989275613,6.869992153,1.03147103,0.282702291,5551879,6.744439992,0.552645411,0
6.713445858,1.872003086,2.827685806,0.411200388,0.13621521,5395881,6.732062363,0.769125723,0
11.44015444,0.60325,-48.92664093,2.69996625,1.713429,19055000,7.280008953,0.372236181,0
12.23844282,1.513908629,-25.32116788,1.958250497,0.605706555,29913000,7.475859971,0.498069116,0
46.32904609,4.897646973,46.32904609,0.31757085,0.072596212,230438000,8.362554097,0.583955904,0
886.65,5.457954545,886.65,0.155078103,0.087739239,321895000,8.507714231,0.747329161,0
1582.966667,2.464671875,1582.966667,0.449226838,0.223130238,436989000,8.640470505,0.70388834,0
18.3032575,1.606605576,18.3032575,1.60460189,0.378470672,537139000,8.730086686,0.374043059,0
22.1222669,2.483712149,22.1222669,0.628779488,0.283361449,735854000,8.866791655,0.480991112,0
29.0107303,2.665138788,29.0107303,0.755154767,0.282360591,945460000,8.97564316,0.437143292,0
37.22379155,5.114001101,36.35139413,0.326721597,0.175446146,1268747,6.103375028,0.415224495,0
44.09928412,1.58564394,42.75883112,1.166801501,0.589809436,1899097,6.278547148,0.481849691,0
19.9205328,1.534763319,19.41311887,1.444543411,0.663118452,2571680,6.410216927,0.403696143,0
25.48872996,1.713223068,24.75817509,1.081134478,0.480609612,2697247,6.430920719,0.418227109,0
17.08577072,1.872014192,5.893436374,0.922671578,0.467251456,2360936,6.373084214,0.604896572,0
6.692281766,0.008592308,6.692281766,6.547139404,2.086777854,456800000,8.659726095,0.44844447,0
0.445602874,-0.053699336,0.445602874,36.76192994,2.535987525,429672000,8.633137053,0.081378212,0
0.814519926,-0.077137382,0.814519926,13.3556338,1.852617843,434973000,8.6384623,0.211180538,0
3.58815164,0.082566926,3.58815164,2.650960275,1.299312328,489930000,8.690134034,0.521452613,0
3.483527921,0.145471777,3.483527921,4.8385144,1.72707292,683071000,8.834465848,0.463399511,0
1.69358761,0.168353027,1.69358761,6.92019347,1.620672566,711053000,8.851901973,0.372509413,0
3.920428667,0.375157767,3.777930342,2.619276635,1.05857638,746356000,8.872946028,0.497928559,0
6.255499953,0.401585018,6.255499953,3.042549659,1.132911624,941476000,8.973809254,0.506422776,0
8.808307024,0.915135802,8.598658248,1.360871854,0.416910436,1016663,6.007177018,0.588660759,0
5.182800367,2.880577465,5.182800367,3.303708529,0.347152615,1628927,6.211901622,0.417758477,0
3.885362153,0.532270588,3.55126498,5.41962222,0.881235388,2354387,6.371877851,0.37836273,0
10.91304863,2.923361905,10.42903379,0.759512899,0.197724288,1577890,6.198076724,0.490454085,0
12.42291434,1.226403673,-1.886609474,2.356123802,0.441638816,1858961,6.269270279,0.687041666,0
0.490837696,-1.381660547,0.490837696,65.36,0.869241409,151054000,8.17913223,0.031503339,0
-18.56882591,-1.641363137,-18.56882591,-5.159925869,0.300389036,246911000,8.392540438,-0.37864278,0
18.34586466,-28.70559689,16.78195489,0.42226776,0.010846489,318804000,8.503523762,0.234127619,0
6.920737327,-1.570764012,6.21797235,3.27786656,0.140837696,440506000,8.643951828,0.253220476,0
7.902134895,-2.7834068,7.413754015,2.739085736,1.02267351,286633000,8.457326189,0.387163063,0
3.780033841,-3.583626941,0.291539763,4.154476276,0.720817347,260419000,8.415672667,0.360898855,0
4.124542125,1.42408,4.084249084,22.20248668,0.702207741,63940000,7.805772632,0.247963004,0
6.058823529,1.716923077,6.04789916,3.606102635,0.582437276,75000000,7.875061263,0.351278928,0
10.63835287,0.862617249,5.121488574,9.322237841,1.159262698,581517583,8.764562851,0.611124872,0
17.03076923,0.876056338,17.03076923,0.64137308,0.964673913,3096000,6.490800952,0.220474009,0
7.58490566,2.124,7.58490566,1.243781095,0.425170068,4883000,6.688686724,0.097667638,0
65.94594595,6.478125,65.94594595,0.131147541,0.146319159,3309000,6.519696767,0.360573371,0
89.11538462,26.56028369,89.11538462,0.060854553,0.036537963,4772000,6.678700435,0.384500498,0
361.2777778,68.02222222,361.2777778,0.013839766,0.014432328,10486000,7.020609853,0.563518198,0
203.9310345,3.295608108,203.9310345,0.300304363,0.297637004,10797000,7.033303101,0.40721614,0
60.71929825,,60.71929825,0,0,9201000,6.963835031,0.289405469,0
64.23809524,5.182,64.23809524,0.370644922,0.188821752,9845000,6.99321572,0.23214593,0
47.16049383,1.56557377,33.66666667,0.798429319,0.623849458,10898000,7.037346804,0.33461808,0
1.435483871,0.181131272,0.485768501,12.42101785,5.520857814,27120000,7.433289685,0.124352757,1
5.097169413,-0.147457194,5.097169413,0.648653129,0.059091355,174038000,8.240644084,0.085192168,0
103.9791271,0.862933603,103.9791271,0.649196124,0.212256636,257418000,8.410638912,0.213264369,0
29.97587719,3.554798082,29.97587719,0.316574,0.085094563,277308000,8.442962399,0.189167402,0
25.09585799,1.451041994,25.09585799,2.251485429,0.23322896,336605000,8.527120563,0.070037651,0
5.899159664,2.574865451,5.899159664,5.911206078,0.111956473,310981000,8.492733856,0.016422205,0
0.182315406,-0.532110715,0.182315406,147.225,1.491339141,63553000,7.803136056,0.013737207,0
3.126198083,-0.582341891,3.126198083,6.120337251,1.116158792,60192000,7.779538774,0.268781761,0
10.14726631,-0.210586477,10.14726631,2.965064743,1.212990614,90848000,7.958315371,0.507072666,0
4.558707124,-0.027855076,4.558707124,5.251772537,0.825674507,115377000,8.062119242,0.11698094,0
8.804495913,0.200359462,8.804495913,1.894081238,0.498239544,110536000,8.043503745,0.24927676,0
53.96524487,0.458248752,53.96524487,1.067154567,0.793323323,153119000,8.185029084,0.498788073,0
83.41052632,1.664799696,83.41052632,0.664689551,0.300293623,165944000,8.219961554,0.440173314,0
25.10875912,1.381003889,25.10875912,1.263147185,0.489291023,251975000,8.401357454,0.439907412,0
15.54944179,1.028661379,15.54944179,3.762962203,0.609448976,337778000,8.52863136,0.185830419,0
44.41712926,1.356266926,44.41712926,1.397678986,0.537303189,410477000,8.613288828,0.321460548,0
27.07516077,1.340795596,27.07516077,1.91440405,0.474527625,630688000,8.799814568,0.335002636,0
15.3355896,4.102234154,15.3355896,0.752805074,0.243769605,178828000,8.252435519,0.604304124,0
19.72515125,4.078052632,19.72515125,0.832530015,0.245215079,198359000,8.29745191,0.596715996,0
,,,0,0,26923000,7.430123451,0.554113189,0
3.165800661,8.316063158,2.630136986,1.181239431,0.120249207,497719000,8.69698422,0.338901343,0
13.39345674,2.52964,12.62964557,1.607045287,0.399801698,559258000,8.747612205,0.486054553,0
13.55913978,1.605584314,8.33570257,1.713732711,0.62807263,719651000,8.857121933,0.674093269,0
,4.015633333,,-34.00396713,0.249026721,611143000,8.786142842,-1.891211147,0
3.790302178,2.373087533,3.121574139,6.989765648,0.386075872,762090000,8.882006263,0.285856626,0
9.912585179,1.059417249,4.552597956,2.303998969,0.761399698,634240000,8.802253628,0.648412035,0
-38.14285714,-14.42909091,-38.14285714,-0.257490637,0.012949098,22542000,7.352992445,-2.427272727,0
-4.84729064,-0.991611539,-25.03940887,-7.450711382,0.414560362,56137000,7.7492492,-0.539769611,0
-8.554592721,-2.905062508,-14.47660312,-1.636750405,0.29905608,38462000,7.585031864,-0.702933637,0
17.27680798,-0.617382088,13.33291771,1.770424365,0.687258363,73177000,7.864374601,0.659715279,0
16.79905157,0.059314863,12.83521043,1.626429076,0.483565711,167582000,8.224227369,0.687847382,0
9.492382014,0.125767442,5.883314753,3.366739743,0.826390691,221874000,8.346106413,0.603278069,0
31.4426517,0.567060606,25.75482287,1.10438071,0.662415609,345770000,8.53878731,0.737310929,0
45.18715305,1.620470588,45.18715305,0.596690125,0.380608376,537186000,8.730124686,0.662474761,0
93.65855143,,93.65855143,0,0,847266000,8.928019779,0.685849652,0
82.71987721,2.602090909,82.71987721,0.510279819,0.262319477,1257768,6.099600541,0.635695033,0
17.09588964,2.258441379,17.09588964,0.955131858,0.338174279,1751582,6.243430474,0.535832401,0
31.08737545,1.3581,31.08737545,0.861788741,0.522558962,2558162,6.407928043,0.599438458,0
18.3914225,0.353940881,12.66787742,1.163039058,1.226478987,2060005,6.313868274,0.754368036,0
48.25714286,,38.54285714,0,0,5815000,6.764549719,1.246494465,0
16.03061224,1.469767442,6.948979592,0.821133036,0.371650821,8051000,6.905849827,0.659529807,0
2.461589514,46.62466667,2.384270781,0.101105419,0.020845493,105463000,8.023100121,0.209755408,0
30.23103448,,29.86896552,0,0,128603000,8.1092511,0.177444492,0
,72.70804795,,0.075218959,0.013753636,101505000,8.006487436,0.291951041,0
174.0869565,75.62711864,-26.94565217,0.055257243,0.01322277,81620000,7.91179659,0.554781946,0
12.28544542,1.030377701,10.52728984,1.295205025,0.970517898,128870000,8.110151829,0.136455013,0
12.36410508,0.968840446,10.98796956,1.289858814,1.032161698,156047000,8.193255424,0.126423421,0
17.18610817,0.484455277,15.08510074,1.113920341,0.799377864,200901000,8.302982098,0.159793141,0
13.57197779,0.990823212,10.29987185,1.515957447,0.485847724,167081000,8.222927066,0.247526449,0
27.49032258,0.2555,25.81935484,2.346866933,0.480746118,36377000,7.56082688,0.502357934,0
67.05217391,,66.60434783,0,0,74421000,7.871695501,0.596757342,0
91.2705314,1.828186528,90.96376812,0.510771185,0.160774383,176313000,8.246284335,0.63229585,0
40.44121813,1.992171429,40.30594901,0.612927517,0.135758366,349322000,8.543225938,0.5758789,0
117.1912664,,116.9213974,0,0,591684000,8.772089825,0.655887068,0
,,,0,0,657071000,8.8176123,0.754664305,0
0.261700237,-1.587174556,0.261700237,19.12846633,1.039584166,297512000,8.473504487,0.064861889,0
2.980701278,-2.847733333,2.980701278,0.911909539,0.211435861,335427000,8.525598018,0.271547668,0
5.715635546,,5.715635546,0,0,363900000,8.560982056,0.327819355,0
4.226548844,,4.226548844,0,0,360184000,8.556524417,0.275077736,0
8.006159576,,8.006159576,0,0,312104000,8.494299335,0.392099226,0
18.5631405,0.510657143,18.5631405,0.93493727,0.784126297,376019000,8.57520979,0.52434088,0
11.93318649,0.619078947,8.785119922,1.558686601,0.712491094,665536000,8.823171552,0.488298032,0
5.47262226,0.608932203,5.214633408,1.631456697,0.271766042,2680153,6.428159587,0.340204294,0
5.293624806,2.008357542,5.077819446,0.618572376,0.128682735,3083635,6.489062966,0.330194664,0
9.381875244,-0.051257895,9.009220185,1.077262393,0.508783205,3392793,6.530557363,0.406232774,0
8.526406593,-1.143036066,2.468945162,0.510041121,0.345430968,2867205,6.457458745,0.634354079,0
10.72444499,0.298076336,10.72444499,1.490007848,3.354845319,394096000,8.595602027,0.709112833,0
6.285613241,0.507305936,3.463219692,2.464384579,1.97119712,404334000,8.606740262,0.500059085,0
6.76998471,-0.131425051,4.563570784,2.820212877,-7.608899444,600401000,8.778441407,0.562927659,0
3.864863516,-0.001432727,3.788163082,1.775384774,-697.9695431,766568000,8.884550686,0.417972471,0
4.41839535,-0.202919355,4.203871463,2.484389087,-4.928066131,978842000,8.990712596,0.373484089,0
4.323461471,0.407261733,4.154441248,2.792409083,2.455423428,1308216,6.116679456,0.3639554,0
4.005109731,0.290764648,3.838056192,3.62445101,3.439207648,2042158,6.31008934,0.365159661,0
10.13484696,0.894081222,5.692668169,1.073283651,1.118466617,2323213,6.366089029,0.62071067,0
8.500660547,0.646136441,2.567053962,1.653752969,1.547660735,2453654,6.389813321,0.56869297,0
14.19270833,0.527193968,9.541666667,2.28733945,1.896835058,11909000,7.075875295,0.846536191,0
27.77722772,1.611754828,16.45915842,0.530654072,0.620441759,37765000,7.577089489,1.002053755,0
42.77517564,1.955,15.19437939,0.613194635,0.511508951,47085000,7.672882575,0.702067958,0
81.5881104,1.794441913,50.47983015,0.571198085,0.557276328,85696000,7.932960551,0.79774138,0
23.2570594,1.910116959,22.53651412,1.431861001,0.523528151,140718000,8.148349654,0.368277415,0
14.49506494,1.727392157,14.00415584,1.827760456,0.578907341,200052000,8.301142898,0.339130752,0
12.16911148,1.485922222,11.9214166,1.549826936,0.672982734,305550000,8.485082288,0.423786206,0
9.821499014,1.912038647,9.642751479,1.299076212,0.523001981,387011000,8.587723309,0.408758824,0
25.12351346,2.857882353,24.76987273,0.705880399,0.299982354,452172000,8.655303666,0.498885538,0
-13.47520185,-1.154457902,-13.47520185,-1.173157579,0.38205943,52629000,7.721225118,-0.855521383,0
-11.33333333,-1.689187217,-11.33333333,-2.167299178,0.488679716,44752000,7.650812449,-0.655472637,0
3.079831933,-1.694952067,3.079831933,9.107776262,0.456182309,46115000,7.663842213,0.113423598,0
6.902866779,-0.072970732,6.902866779,10.01612352,0.829653852,534199000,8.727703071,0.41537119,0
2.448385661,-0.064608583,2.317595097,6.933310027,0.941767434,1410174,6.149272703,0.322350894,0
1.699924347,0.063573006,1.608228383,8.679801827,0.687760586,4279656,6.631408862,0.264455429,0
2.39337824,0.086018229,2.273473608,5.142435741,0.794031252,4672439,6.66954364,0.334469838,0
2.366777834,-0.109831803,2.283840323,6.50141052,0.670758992,6907329,6.839310142,0.343915453,0
1.715070844,-0.530669476,1.647403745,7.141881589,0.866533765,5831617,6.765788993,0.27390511,0
40.28571429,0.54969574,40.28571429,1.74822695,0.300426569,2134000,6.329194415,0.886792453,0
10.0625,0.382828283,10.0625,2.049689441,0.532258065,2852000,6.455149521,0.644,0
8.8125,0.421822272,8.8125,2.101654846,0.420330969,3005000,6.477844476,0.780442804,0
1.858378581,-1.363288193,1.702153155,5.498005158,-2.102053866,266090000,8.425028554,0.35119452,1
-1.661660079,-2.782898727,-1.661660079,-3.922454805,0.752075162,21058000,7.323417121,-0.587807606,0
1.71252015,-2.395590418,1.71252015,2.960150612,0.51605492,29832000,7.47468237,0.256622916,0
-3.303396226,-1.156942941,-3.303396226,-5.697738177,0.555236441,74077000,7.869683386,-0.5274765,0
1.246745897,-0.856646179,1.246745897,14.62278711,0.672483978,86847000,7.938754821,0.106332658,0
4.83938706,-0.323205093,4.83938706,8.178609124,0.374946908,272704000,8.435691508,0.234470811,0
3.410781603,-0.034126427,3.410781603,8.085989021,0.990321402,512983000,8.710102973,0.286599723,0
-1.327842809,-0.020816089,-1.327842809,-11.56299981,0.857626572,929323000,8.968166686,-0.216568935,0
-2.382433026,-0.366868246,-2.382433026,-7.614511134,0.80387036,1110644,6.045574875,-0.33039771,0
0.887806985,-0.717481523,0.887806985,31.48759124,1.125403869,1895414,6.277704084,0.092260353,0
0.488673771,-2.037238324,-3.990821849,26.31289604,0.669379972,1457485,6.163604094,0.162907921,0
6.373196761,0.126530368,5.612752722,2.67360591,0.730108287,2633245,6.420491268,0.353848261,0
7.258891034,-0.167630036,6.261597589,1.9820654,1.110029137,2741942,6.438058264,0.425970437,0
6.593645149,1.969698514,5.735724778,0.552241326,0.208281189,2463228,6.391504613,0.418696852,0
6.936422476,0.188802723,6.181517385,6.914587583,0.990040581,9693351,6.986473939,0.375518526,0
8.890247968,-0.030339037,8.459437051,2.696910523,1.179919908,7111915,6.851986557,0.432740399,0
3.705871849,-0.017910914,3.284098688,5.418440798,0.747178786,6564057,6.817172344,0.240251363,0
15.86805556,2.060285563,15.86805556,0.827571116,0.484126984,8299000,6.919025765,0.387025745,0
44.53787879,2.54109589,44.53787879,0.397346487,0.392869156,13496000,7.13020507,0.529973857,0
162.3719512,10.84727273,162.3719512,0.061962522,0.092137592,25445000,7.405602455,0.839713673,0
55.04310345,,55.04310345,0,0,25188000,7.401193685,0.630617284,0
163.4361702,,163.4361702,0,0,40944000,7.612190269,0.685786983,0
477.2777778,,477.2777778,0,0,48691000,7.687448694,1.445404072,0
461.96875,,461.96875,0,0,42665000,7.63007175,0.740260391,0
400.9705882,,400.9705882,0,0,43769000,7.641166624,0.628277801,0
45.34743202,1.821417323,45.34743202,0.846102598,0.521731986,54286000,7.734687842,0.603878339,0
136.8931751,,136.8931751,0,0,68069000,7.83294937,0.722747924,0
277.0571429,,128.8571429,0,0,61022000,7.785486438,0.46423784,0
4.421787709,0.670567376,4.23556797,5.93809223,1.491274458,201071000,8.303349438,0.317170908,1
21.14705882,-1.433360744,21.14705882,21.98748261,0.386972805,83666000,7.922549006,0.070462564,0
1000.153846,-0.898266577,1000.153846,0.914013229,0.224484784,93000000,7.968482949,0.484534546,0
1567.714286,-0.080518018,1567.714286,1.294696555,0.224795899,117392000,8.069638502,0.418439716,0
12.90322581,0.183333333,12.90322581,2.194736842,0.249640805,135388000,8.131580173,0.283560928,0
17.12713936,1.090279258,17.12713936,0.669664525,0.123330529,156803000,8.195354367,0.363820505,0
18.93123209,0.600747566,18.93123209,1.741183593,0.285555896,234035000,8.369280811,0.385817729,0
6.872283131,0.211843745,6.3869975,4.178510454,0.960800592,383101000,8.583313286,0.470843272,0
3.518579595,0.264227212,3.141930519,5.897765974,0.889218651,494795000,8.694425302,0.355039104,0
3.588764045,0.256753412,3.229145386,4.829149352,0.819065979,708663000,8.850439758,0.397905562,0
11.74244149,0.0889016,10.97001898,5.744527277,1.248823146,1108014000,9.044545248,0.436250159,0
10.90876142,-0.354670828,5.432240782,3.758186835,2.101442193,863107000,8.936064639,0.732774088,0
149.2584541,6.620625,149.2584541,0.51785801,0.071929509,674286000,8.828844143,0.294752056,0
152.038736,,152.038736,0,0,805508000,8.906069858,0.328370893,0
230.1330233,,230.1330233,0,0,1105446,6.043537533,0.366546703,0
67.47948491,2.236781851,66.3712915,0.659397012,0.135795562,4180335,6.621211086,0.506973788,0
91.28021785,2.518560091,88.59908644,0.853916819,0.14907449,4829750,6.683924651,0.416257006,0
31.47834409,2.973901745,30.40052499,0.846330781,0.149467966,5362794,6.729391115,0.402382222,0
95.45871836,0.868354237,93.5617718,0.618306016,0.24988019,4164933,6.619608019,0.482344988,0
40.99169825,0.06353083,39.21458221,1.55570916,0.373427544,3402804,6.531836935,0.346420077,0
10.69127517,2.259521701,10.69127517,4.252354049,0.442571541,49280000,7.692670699,0.089860386,0
11.73725934,2.48903492,11.73725934,1.262736395,0.401762142,57505000,7.759705608,0.212437995,0
4.083378945,0.822543573,4.083378945,2.935302265,1.215741066,146832000,8.166820714,0.303615275,0
6.257841062,0.898258617,6.257841062,2.041202878,1.113265135,169531000,8.229249124,0.33335725,0
11.01301974,2.413076523,11.01301974,1.831477385,0.414408739,176404000,8.246508429,0.281620861,0
25.44056525,2.409320178,15.06650042,1.327985623,0.41505484,203126000,8.307765516,0.378877912,0
1.818181818,-0.6,1.818181818,7.75,-1.666666667,61000,4.785329835,,0
445.4,,445.4,0,0,14255000,7.153967222,0.278897934,0
52.5,-0.682727273,52.03846154,0.402930403,0.397255327,15769000,7.197804153,0.224506579,0
73.78666667,0.936666667,55.90666667,0.216841344,0.255863539,14919000,7.173739714,0.462399733,0
,,,0,0,166605000,8.221688031,0.20697914,0
105.78,,86.316,0,0,259723000,8.414510411,0.207323957,0
210.0754717,,196.1194969,0,0,283101000,8.451941403,0.346671787,0
,,,0,0,27445000,7.438463235,0.050590891,0
11.82397959,2.344778661,3.119897959,3.801510248,0.426479487,62828000,7.798153235,0.436646255,0
-23.47146402,-3.111781767,-23.47146402,-1.348662649,1.547053117,30980000,7.491081413,-2.324078624,0
-7.284591195,,-7.284591195,0,0,101088000,8.004699604,-0.683736718,0
-92.28723404,,-92.28723404,0,0,90485000,7.956576591,-0.802275039,0
-27.49666667,,-27.49666667,0,0,100560000,8.002425265,-0.221896436,0
-16.43773185,,-16.43773185,0,0,175965000,8.245426294,-0.873943424,0
-294.3473389,-3.859798216,-294.3473389,-0.472554767,4.369291685,103492000,8.01490678,-2.020186097,0
-5549,,-5549,0,0,101420000,8.006123606,-0.680524896,0
,,,0,0,197677000,8.295956141,0.431572156,0
7000.777778,,7000.777778,0,0,287328000,8.45837795,0.605463945,0
502.4328358,-9.063686957,502.4328358,0.854053412,0.142640259,372278000,8.570867372,0.170365347,0
6.821825952,-0.951291971,5.698253629,2.959634474,0.275311861,1750856,6.243250429,0.192405132,0
-16.21198356,,-22.76400606,0,0,1470767,6.167543877,-0.071503464,0
8.691467116,23.13072708,8.691467116,0.243583674,0.026153082,1936514,6.287020641,0.078987472,0
77.16909091,6.430640339,77.16909091,0.707283887,0.098234548,2168859,6.336231319,0.102604642,0
67.68661972,4.557014889,67.68661972,1.040807597,0.141709275,2312032,6.363993841,0.109431473,0
22.43266211,3.1588248,22.43266211,1.678179662,0.185060097,2098466,6.321901937,0.075304186,0
99.20459219,2.555886626,99.20459219,0.744313059,0.20970084,2243786,6.350981434,0.144130548,0
